date,potential_evaporation,soil_temperature_level_1,soil_temperature_level_2,surface_net_solar_radiation,surface_net_thermal_radiation,surface_solar_radiation_downwards,temperature_2m_min,temperature_2m_max,temperature_2m_mean,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,soil_temperature_1_c,soil_temperature_2_c,precipitation_m,precipitation_mm,solar_radiation_MJ,potential_evaporation_mm,evapotranspiration_crop_mm,2m_temperature,temperature_avg_c,soil_temp_surface_c,soil_temp_subsurface_c,gdd,gdd_base0,gdd_base10,wind_speed_max,dry_days,heavy_precip_days,soil_moisture_stress
2022-07-15,-0.05420951545238495,291.89750544230145,291.121644337972,165441794.25,-69679389.5,191688504.75,286.22125,297.15167,291.52239990234375,0.010260938957799226,1.852230707804362,0.4157816569010417,0.3687795003255208,0.3681812286376953,18.747507731119793,17.971642176310223,0.010260938957799226,10.260938979685307,191.6885043103248,-54.20951536297798,-54.20951536297798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9310799092054367,1.0,0.0,0.0
2022-07-16,-0.06195124797523022,292.65074793497723,291.58419545491535,158252621.0,-72427457.25,183362008.0,288.99603,298.44266,293.3549868265788,0.0004922941225800059,1.8713644742965698,1.600904941558838,0.348236083984375,0.3598639170328776,19.50074640909831,18.434197743733723,0.0004922941225800059,0.49229413201101124,183.36200829409063,-61.951248183846474,-61.951248183846474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49093825618426,1.0,0.0,0.0
2022-07-17,-0.06620812509208918,294.0124117533366,292.39465713500977,181201175.25,-73654564.625,209878177.0,288.92438,300.33795,294.7771809895833,4.853010148053727e-05,1.7461486260096233,0.801634669303894,0.33403587341308594,0.35013453165690106,20.86241340637207,19.244656244913738,4.853010148053727e-05,0.04853010131046176,209.87817723304033,-66.20812475681305,-66.20812475681305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9586367905139923,1.0,0.0,0.0
2022-07-18,-0.05444475123658776,295.125545501709,293.49960962931317,164879375.25,-69799394.5,190930941.0,290.32123,301.5775,295.98803965250653,0.0006572246551286298,0.9034630457560221,1.3295888503392537,0.32220013936360675,0.34029579162597656,21.97554651896159,20.349611282348633,0.0006572246551286298,0.6572246551513672,190.93093782104552,-54.444751530885696,-54.444751530885696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6346652458111446,1.0,0.0,0.0
2022-07-19,-0.04276352562010288,294.72861735026044,293.83943939208984,116156463.5,-35900655.125,134501993.5,292.67273,298.8643,294.9179407755534,0.14931669365614653,1.9872118631998699,-0.3177642822265625,0.37320836385091144,0.3428853352864583,21.57861836751302,20.689442316691082,0.14931669365614653,149.3166937828064,134.50199455907568,-42.763525888323784,-42.763525888323784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.760519782702128,1.0,0.0,0.0
2022-07-20,-0.07895833812654018,294.3951772054036,293.30504989624023,179830678.0,-83971350.875,208166950.75,289.47327,299.44916,294.4445635477702,0.00970275979489088,2.465646743774414,0.12569967905680338,0.35724449157714844,0.34970728556315106,21.245173772176106,20.155052185058594,0.00970275979489088,9.702759742736816,208.16695057973266,-78.95833685994148,-78.95833685994148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5194765627384186,1.0,0.0,0.0
2022-07-21,-0.04430413618683815,295.4242655436198,294.04840596516925,127913696.25,-42343321.0,148073564.75,293.15753,300.59894,296.3019625345866,0.06299155363802811,0.030245463053385418,1.3442552089691162,0.3532479604085286,0.34635035196940106,22.274263381958008,20.89840571085612,0.06299155363802811,62.991552948835306,148.0735658723861,-44.30413621664047,-44.30413621664047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.161548470457395,1.0,0.0,0.0
2022-07-22,-0.06399816460907459,295.37040583292645,294.2361132303874,144738873.0,-40567471.25,167482476.0,292.94543,299.4305,295.5835494995117,0.11906382627785206,2.7721728483835855,1.6470914681752522,0.38952191670735675,0.3803475697835286,22.22040621439616,21.08611297607422,0.11906382627785206,119.06382727622986,167.4824753291905,-63.99816490709782,-63.99816490709782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3553199668725333,1.0,0.0,0.0
2022-07-23,-0.07284055277705193,295.45038986206055,294.2973925272624,162790917.0,-65612366.25,188324978.25,291.8151,301.07184,295.9873237609863,0.013078682590276003,2.2207469940185547,1.9522687196731567,0.3668073018391927,0.3718274434407552,22.30039405822754,21.14739227294922,0.013078682590276003,13.078682318329811,188.3249765485525,-72.84055164456367,-72.84055164456367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0068883299827576,1.0,0.0,0.0
2022-07-24,-0.048966056667268276,295.37549718221027,294.40740458170575,130663443.0,-41731286.75,151137217.0,291.31274,301.7057,295.4004770914714,0.4646099042147398,0.5755392710367838,1.421065052350362,0.4038594563802083,0.4044545491536458,22.225494384765625,21.257408777872723,0.4646099042147398,464.609902381897,151.13721670024097,-48.96605654805899,-48.96605654805899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.706359272201856,1.0,0.0,0.0
